claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause
1920,209,R$ 27087.01,19112.95,FORTALEZA,8,FALSE,meat
1921,180,R$ 18120.62,17614.29,RECIFE,5,TRUE,unknown
1922,174,R$ 18589.21,17680.57,SAO LUIS,7,TRUE,meat
1923,221,R$ 42818.55,36702.29,NATAL,15,FALSE,meat
1924,180,R$ 16238.02,13627.71,SAO LUIS,4,TRUE,unknown
1925,130,R$ 9835.2,6856.84,SAO LUIS,5,FALSE,vegetable
1926,182,R$ 55374.43,51252.77,RECIFE,15,TRUE,unknown
1927,219,R$ 36182.91,26459.54,SAO LUIS,11,FALSE,meat
1928,187,R$ 29024.6,24313.77,NATAL,7,FALSE,unknown
1929,180,R$ 35609.76,28071.24,FORTALEZA,8,TRUE,unknown
1930,126,R$ 8712.46,7151.08,FORTALEZA,3,FALSE,meat
1931,177,R$ 32330.16,25762.13,RECIFE,10,FALSE,meat
1932,238,R$ 20772,19697.91,FORTALEZA,8,FALSE,meat
1933,207,R$ 21965.44,20793.2,FORTALEZA,8,FALSE,meat
1934,197,R$ 33337.11,31507.1,SAO LUIS,13,FALSE,meat
1935,182,R$ 8602.71,8452.44,SAO LUIS,6,FALSE,vegetable
1936,154,R$ 18469.5,13057.33,RECIFE,5,FALSE,meat
1937,193,R$ 17687.76,15837.43,RECIFE,6,FALSE,meat
1938,192,R$ 46307.3,45532.57,NATAL,13,TRUE,unknown
1939,257,R$ 39072.65,28453.07,SAO LUIS,8,FALSE,unknown
1940,136,R$ 29081.43,21927.73,NATAL,6,FALSE,unknown
1941,120,R$ 10498.58,7080.22,RECIFE,3,FALSE,meat
1942,176,R$ 47305.66,46929.75,RECIFE,13,TRUE,unknown
1943,183,R$ 51498.29,42676.75,RECIFE,12,TRUE,unknown
1944,170,R$ 13638.58,12338.56,NATAL,4,TRUE,unknown
1945,245,R$ 41877.41,30176.19,RECIFE,12,FALSE,meat
1946,228,R$ 45812.65,37468.54,SAO LUIS,11,FALSE,unknown
1947,127,R$ 7592.33,6777.89,FORTALEZA,3,FALSE,meat
1948,178,R$ 31104.23,26791.01,SAO LUIS,11,FALSE,meat
1949,188,R$ 41975.83,34676.02,SAO LUIS,10,TRUE,unknown
1950,118,R$ 4553.42,3348.1,FORTALEZA,1,FALSE,meat
1951,190,R$ 39485.37,31229.59,SAO LUIS,12,FALSE,meat
1952,185,R$ 46367.25,30949.59,NATAL,12,TRUE,meat
1953,176,R$ 30128.12,20680.8,RECIFE,6,TRUE,unknown
1954,153,R$ 14449.81,9889.96,NATAL,4,FALSE,meat
1955,175,R$ 8476.61,7317.77,SAO LUIS,5,TRUE,vegetable
1956,156,R$ 24848.83,20360.09,NATAL,6,FALSE,unknown
1957,152,R$ 6362.57,5234.05,FORTALEZA,2,FALSE,meat
1958,132,R$ 18555.61,12683.01,RECIFE,5,FALSE,meat
1959,175,R$ 46508.76,38050,SAO LUIS,11,TRUE,unknown
1960,175,R$ 27900.58,18749.96,FORTALEZA,7,FALSE,meat
1961,182,R$ 32154.12,26567.55,RECIFE,8,TRUE,unknown
1962,169,R$ 35285.98,NA,NATAL,9,FALSE,unknown
1963,191,R$ 31267.58,24087.11,RECIFE,10,FALSE,meat
1964,166,R$ 30920.9,22251.16,FORTALEZA,9,FALSE,meat
1965,202,R$ 23322.38,16080.89,FORTALEZA,5,FALSE,unknown
1966,151,R$ 34291.16,31187.9,FORTALEZA,12,FALSE,meat
1967,124,R$ 9687.06,8098.63,FORTALEZA,3,FALSE,meat
1968,170,R$ 15155.57,11357.4,RECIFE,5,FALSE,meat
1969,181,R$ 35565.18,NA,RECIFE,8,TRUE,unknown
1970,151,R$ 8653.5,7260.95,NATAL,3,FALSE,meat
1971,143,R$ 9499.03,6810.06,NATAL,3,FALSE,meat
1972,183,R$ 27004.28,19542.6,RECIFE,13,TRUE,vegetable
1973,302,R$ 50484.6,39602.02,RECIFE,11,FALSE,unknown
1974,139,R$ 14872.99,12091.6,SAO LUIS,5,FALSE,meat
1975,170,R$ 17811.7,12198.54,RECIFE,8,TRUE,vegetable
1976,176,R$ 8431.1,6058.18,RECIFE,4,TRUE,vegetable
1977,84,R$ 2643.29,2642.09,SAO LUIS,1,FALSE,meat
1978,166,R$ 18988.38,16366.59,SAO LUIS,11,TRUE,vegetable
1979,217,R$ 31008.59,22398.82,SAO LUIS,6,NA,unknown
1980,285,R$ 27562.44,22172.87,RECIFE,9,FALSE,meat
1981,140,R$ 13439.09,9098.02,RECIFE,4,FALSE,meat
1982,179,R$ 38170.85,26130.36,FORTALEZA,10,TRUE,meat
1983,217,R$ 28184.41,19675.7,RECIFE,6,FALSE,unknown
1984,253,R$ 40007.57,30228.2,RECIFE,12,FALSE,meat
1985,146,R$ 13356.38,10636.72,FORTALEZA,4,FALSE,meat
1986,183,R$ 13926.57,13608.56,RECIFE,9,TRUE,vegetable
1987,129,R$ 6790.26,5806.09,RECIFE,2,FALSE,unknown
1988,172,R$ 11910.84,11263.78,FORTALEZA,3,TRUE,unknown
1989,247,R$ 32409.7,29173.72,SAO LUIS,12,FALSE,meat
1990,116,R$ 19428.16,16749.4,RECIFE,7,FALSE,meat
1991,195,R$ 53696.25,45350.97,NATAL,13,FALSE,unknown
1992,177,R$ 26922.01,23825.33,RECIFE,10,FALSE,meat
1993,132,R$ 10457.93,8609.75,RECIFE,3,FALSE,meat
1994,202,R$ 40625.73,30305.85,RECIFE,12,FALSE,meat
1995,143,R$ 22642.03,19776.14,RECIFE,13,FALSE,vegetable
1996,176,R$ 28982.3,24265.02,RECIFE,10,FALSE,meat
1997,166,R$ 5188.44,4772.77,FORTALEZA,2,TRUE,meat
1998,179,R$ 11975.85,10087.81,RECIFE,4,TRUE,meat
1999,162,R$ 23516.28,23310.24,RECIFE,9,FALSE,meat
2000,150,R$ 8051.4,6417.92,RECIFE,4,FALSE,vegetable
